,Player,Goal,Wall,Pit,Q_Current,Reward_Current,Bellman_Operator
7003,11,23,24,16,3.594174385070801,-1.0,2.7747289657592775
7004,12,23,24,16,3.762917995452881,-1.0,4.842301845550537
7005,17,23,24,16,6.524718761444092,-1.0,6.555570793151856
7006,22,23,24,16,8.395078659057617,-1.0,10.0
7007,20,9,8,19,0.1292042136192321,-1.0,0.18411180973052987
7008,15,9,8,19,0.742754340171814,-1.0,0.40280357599258454
7009,10,9,8,19,1.5586706399917605,-1.0,0.9175228118896486
7010,12,9,8,19,4.350491523742676,-1.0,3.554688739776611
7011,13,9,8,19,5.060765266418457,-1.0,5.514086627960205
7012,9,7,11,21,6.152724266052246,-1.0,4.260937976837158
7013,17,21,7,6,5.006154537200928,-1.0,5.298561906814576
7014,22,21,7,6,6.998402118682861,-1.0,10.0
7015,17,1,24,21,0.8172037601470947,-1.0,3.1228483676910406
7016,12,1,24,21,0.8046843409538269,-1.0,4.569864511489868
7017,11,1,24,21,6.1887383460998535,-1.0,5.399303960800171
7018,7,1,24,21,4.779111862182617,-1.0,5.334007406234742
7019,2,1,24,21,7.03778600692749,-1.0,10.0
7020,10,2,4,20,3.892324447631836,-1.0,2.8926444530487063
7021,11,2,4,20,6.035600185394287,-1.0,5.047451782226562
7022,6,2,4,20,7.227134227752685,-1.0,6.344518280029297
7023,0,2,4,20,5.905794620513916,-1.0,3.6428690433502195
7024,1,2,4,20,5.158743381500244,-1.0,10.0
7025,4,10,5,23,0.6131658554077148,-1.0,0.8508641242980957
7026,3,10,5,23,3.112429618835449,-1.0,2.197864556312561
7027,2,10,5,23,3.881754159927368,-1.0,3.0948465347290037
7028,1,10,5,23,4.0242414474487305,-1.0,4.132345581054688
7029,6,10,5,23,6.23175859451294,-1.0,5.721888303756714
7030,11,10,5,23,7.468764781951904,-1.0,10.0
7031,24,11,8,0,3.56740665435791,-1.0,2.3247560024261475
7032,23,11,8,0,3.91596269607544,-1.0,3.501936769485474
7033,22,11,8,0,5.908130645751953,-1.0,4.933044195175171
7034,21,11,8,0,5.513011455535889,-1.0,6.17852087020874
7035,16,11,8,0,7.976134300231934,-1.0,10.0
7036,5,19,6,3,1.0652204751968384,-1.0,0.6961344599723813
7037,10,19,6,3,2.1206555366516118,-1.0,2.145845150947571
7038,11,19,6,3,4.85723352432251,-1.0,3.1318790435791017
7039,12,19,6,3,4.919134616851807,-1.0,5.755515050888062
7040,17,19,6,3,6.077162742614746,-1.0,6.72124547958374
7041,18,19,6,3,8.579161643981934,-1.0,10.0
7042,17,7,5,12,3.5268921852111816,-1.0,2.581256937980652
7043,16,7,5,12,2.0767810344696045,-1.0,3.5018148899078367
7044,11,7,5,12,4.471192836761475,-1.0,5.928546714782715
7045,6,7,5,12,7.698385238647461,-1.0,10.0
7046,17,9,11,19,2.09744644165039,-1.0,2.2568967580795287
7047,18,9,11,19,2.0412538051605225,-1.0,3.922065114974976
7048,13,9,11,19,4.031121253967285,-1.0,5.139804744720459
7049,14,9,11,19,6.822005271911621,-1.0,10.0
7050,21,18,16,12,4.57585334777832,-1.0,5.144685077667236
7051,22,18,16,12,6.436001777648926,-1.0,6.320097732543945
7052,23,18,16,12,8.133441925048828,-1.0,10.0
7053,6,3,2,12,4.823240280151367,-1.0,3.6050400257110597
7054,7,3,2,12,6.748032093048096,-1.0,5.808680725097656
7055,8,3,2,12,7.5652008056640625,-1.0,10.0
7056,16,1,4,0,4.067917346954346,-1.0,3.4240518569946294
7057,13,4,7,19,3.5556743144989014,-1.0,3.24874439239502
7058,14,4,7,19,4.720827102661133,-1.0,3.3593016147613524
7059,12,14,9,20,6.373435974121094,-1.0,5.688741779327393
7060,13,14,9,20,7.4319353103637695,-1.0,10.0
7061,0,11,14,10,5.401283264160156,-1.0,4.27128143310547
7062,1,11,14,10,7.030205726623535,-1.0,4.11028323173523
7063,6,11,14,10,5.6780924797058105,-1.0,10.0
7064,21,15,4,18,7.371928691864014,-1.0,6.7866664886474615
7065,16,15,4,18,8.651851654052734,-1.0,10.0
7066,4,5,2,13,1.8808149099349976,-1.0,1.38060405254364
7067,3,5,2,13,0.3686093091964721,-1.0,1.520239424705505
7068,8,5,2,13,3.806007623672485,-1.0,3.314918565750122
7069,7,5,2,13,4.984861373901367,-1.0,4.797260046005249
7070,11,5,2,13,6.429578304290772,-1.0,5.817688226699829
7071,6,5,2,13,7.575209140777588,-1.0,10.0
7072,1,24,21,19,-0.7041083574295044,-1.0,-1.0477578043937683
7073,2,24,21,19,-0.0971689224243164,-1.0,0.5355327963829042
7074,4,24,21,19,0.3868945837020874,-1.0,1.4676666259765625
7075,9,24,21,19,0.9394632577896118,-1.0,0.02203675508499159
7076,7,24,21,19,0.3640994727611542,-1.0,-0.02487304210662844
7077,3,24,21,19,-0.0133826434612274,-1.0,0.06496121883392347
7078,8,24,21,19,1.7131444215774536,-1.0,0.0943609118461608
7079,13,24,21,19,3.9634850025177,-1.0,1.7755661964416505
7080,18,24,21,19,3.6668877601623535,-1.0,4.168675565719605
7081,23,24,21,19,5.7429728507995605,-1.0,10.0
7082,23,16,15,0,4.46396017074585,-1.0,4.191584634780884
7083,22,16,15,0,6.6619553565979,-1.0,6.164719295501709
7084,17,16,15,0,7.960799217224121,-1.0,10.0
7085,1,11,8,6,4.947597026824951,-1.0,3.414087343215942
