,Player,Goal,Wall,Pit,Q_Current,Reward_Current,Bellman_Operator
878,10,3,11,0,5.760342121124268,-1.0,5.050432252883911
879,0,3,12,4,5.9824419021606445,-1.0,4.604121255874634
880,1,3,12,4,7.940157413482666,-1.0,6.710796451568604
881,14,6,9,2,6.017109394073486,-1.0,5.485419178009034
882,8,14,15,0,6.369930267333984,-1.0,4.687642669677735
883,9,14,15,0,6.915403366088867,-1.0,6.110972976684571
884,13,14,15,0,7.901081085205078,-1.0,10.0
885,7,14,2,15,4.253695964813232,-1.0,4.753295421600342
886,11,14,2,15,7.283349990844727,-1.0,5.947551345825196
887,8,1,10,11,5.601473808288574,-1.0,5.278844881057739
888,4,1,10,11,5.951099395751953,-1.0,7.416344451904299
889,5,1,10,11,8.409697532653809,-1.0,10.0
890,12,14,4,7,6.734721660614014,-1.0,5.989080095291138
891,13,14,4,7,7.765644550323486,-1.0,10.0
892,14,1,13,3,2.017580509185791,-1.0,4.144763565063477
893,10,1,13,3,5.803275108337402,-1.0,4.632908010482788
894,2,1,13,3,8.093866348266602,-1.0,10.0
895,4,6,3,5,1.368640661239624,-1.0,3.3440121650695804
896,8,6,3,5,5.452449798583984,-1.0,4.917545747756958
897,9,6,3,5,8.143468856811523,-1.0,7.2714279174804695
898,10,6,3,5,9.190475463867188,-1.0,10.0
899,15,4,1,10,2.210288524627685,-1.0,0.12956125736236568
900,14,4,1,10,3.802422285079956,-1.0,2.1018466234207156
901,13,4,1,10,5.864418983459473,-1.0,3.8979136466979982
902,8,7,1,2,4.165539741516113,-1.0,3.570576000213623
903,9,7,1,2,6.162444114685059,-1.0,4.9698436737060545
904,10,7,1,2,8.739948272705078,-1.0,6.763851833343506
905,11,7,1,2,8.62650203704834,-1.0,10.0
906,13,3,15,14,1.5751993656158447,-1.0,-2.9926675796508793
907,9,3,15,14,5.132752418518066,-1.0,3.2067706108093263
908,10,3,15,14,6.369744300842285,-1.0,4.3113922595977785
909,15,12,8,11,3.3192756175994877,-1.0,3.214730978012085
910,14,12,8,11,6.390096664428711,-1.0,6.656531715393067
911,13,12,8,11,8.507257461547852,-1.0,10.0
912,13,8,4,3,7.862926006317139,-1.0,5.6743316650390625
913,9,8,4,3,7.415924072265625,-1.0,10.0
914,2,12,7,6,3.0649938583374023,-1.0,2.604968309402466
915,1,12,7,6,4.507506847381592,-1.0,4.520764636993408
916,5,12,7,6,4.087667465209961,-1.0,4.998828268051148
917,9,12,7,6,8.682732582092285,-1.0,6.8395716667175295
918,2,7,5,3,6.004488945007324,-1.0,6.610002040863037
919,6,7,5,3,8.455557823181152,-1.0,10.0
920,0,11,15,1,0.4874137639999389,-1.0,1.9425446510314943
921,4,11,15,1,4.359093189239502,-1.0,3.6427076816558843
922,5,11,15,1,3.713257551193237,-1.0,5.561901187896729
923,9,11,15,1,5.759695053100586,-1.0,6.450674533843994
924,0,3,15,1,1.75484299659729,-1.0,1.6212263107299805
925,4,3,15,1,3.767830610275269,-1.0,3.9073554515838627
926,13,15,11,0,7.385502815246582,-1.0,5.380626773834229
927,4,3,7,6,3.353589534759521,-1.0,1.6920128107070922
928,1,8,4,0,2.004233121871948,-1.0,2.824455404281616
929,5,8,4,0,7.517622947692871,-1.0,6.066649580001831
930,4,7,15,8,4.924529552459717,-1.0,4.732084083557129
931,5,7,15,8,6.912574291229248,-1.0,4.998139476776124
932,13,11,6,5,6.368349075317383,-1.0,6.756854915618897
933,14,11,6,5,5.94957160949707,-1.0,7.897577381134033
934,15,11,6,5,9.886197090148926,-1.0,10.0
935,3,0,8,1,2.5646955966949463,-1.0,4.146102094650269
936,2,0,8,1,5.0401153564453125,-1.0,2.6618749141693114
937,6,0,8,1,5.285543441772461,-1.0,3.7678037643432623
938,5,0,8,1,7.390886306762695,-1.0,5.529851579666138
939,4,0,8,1,7.255390644073486,-1.0,10.0
940,13,1,6,7,4.435143947601318,-1.0,4.651629400253296
941,9,1,6,7,7.481100559234619,-1.0,6.134437799453735
942,5,1,6,7,7.92715311050415,-1.0,10.0
943,2,13,10,4,3.741466045379639,-1.0,3.1791648864746094
944,6,13,10,4,3.9465837478637695,-1.0,2.8878679752349856
945,5,13,10,4,5.426877498626709,-1.0,6.127394962310791
946,9,13,10,4,7.919327735900879,-1.0,10.0
947,2,8,0,10,3.379201889038086,-1.0,5.033068704605102
948,10,12,11,13,5.356642246246338,-1.0,4.042470979690552
949,9,12,11,13,6.2013373374938965,-1.0,6.312644195556641
950,13,8,7,14,6.468925952911377,-1.0,5.858273267745972
951,4,7,3,1,5.178468704223633,-1.0,5.833341598510742
952,5,7,3,1,7.559395790100098,-1.0,7.113399028778076
953,6,7,3,1,9.014887809753418,-1.0,10.0
954,7,4,2,15,5.333151340484619,-1.0,4.53565411567688
955,6,4,2,15,8.286447525024414,-1.0,6.377225780487061
956,4,3,2,14,1.934184193611145,-1.0,-0.7739435851573945
957,5,3,2,14,4.534310817718506,-1.0,2.066935634613037
958,6,3,2,14,5.707758903503418,-1.0,5.395557451248169
959,3,12,7,1,-1.5194931030273438,-1.0,-3.8382573604583743
960,2,12,7,1,2.726124763488769,-1.0,0.010497140884399458
961,4,12,7,1,5.913715839385986,-1.0,5.800141429901124
962,8,12,7,1,7.880706787109375,-1.0,10.0
963,0,13,6,15,2.6937801837921143,-1.0,3.6829137802124023
964,4,13,6,15,6.331699371337891,-1.0,4.888406658172609
965,8,13,6,15,8.597416877746582,-1.0,5.973617696762085
966,11,2,3,6,0.6648646593093872,-1.0,4.261841344833374
967,7,2,3,6,5.846490383148193,-1.0,-8.750510311126709
968,6,11,10,2,6.793008327484131,-1.0,5.181900835037232
969,7,11,10,2,6.868778705596924,-1.0,10.0
970,3,5,1,2,4.988697052001953,-1.0,3.2411376476287845
971,7,0,14,15,4.064698696136475,-1.0,3.5229506969451903
972,6,0,14,15,4.425635814666748,-1.0,4.446014690399171
973,2,0,14,15,7.57488489151001,-1.0,5.26314902305603
974,1,0,14,15,6.959054470062256,-1.0,10.0
975,4,7,9,0,5.188384532928467,-1.0,4.296706199645996
976,5,7,9,0,6.089951515197754,-1.0,5.8911047935485845
977,6,7,9,0,7.656783103942871,-1.0,10.0
978,3,6,10,2,7.538221836090088,-1.0,6.533570671081543
979,7,6,10,2,8.370634078979492,-1.0,10.0
980,4,7,5,1,1.0780599117279053,-1.0,2.7516005992889405
981,12,7,5,1,2.940535068511963,-1.0,1.7810436964035032
982,8,7,5,1,3.828503131866455,-1.0,1.7137882709503174
983,6,7,5,1,7.6379828453063965,-1.0,10.0
984,0,10,8,6,2.371379852294922,-1.0,1.987596106529236
985,4,10,8,6,4.353719711303711,-1.0,1.8705985784530639
986,5,10,8,6,4.576883316040039,-1.0,5.467067289352417
987,9,10,8,6,7.1856303215026855,-1.0,10.0
988,4,14,15,9,2.848052978515625,-1.0,3.1611812114715576
989,8,14,15,9,4.951570510864258,-1.0,4.147950458526611
990,12,14,15,9,7.804477691650391,-1.0,5.857101678848267
991,13,14,15,9,7.619001865386963,-1.0,10.0
992,14,9,6,15,7.100660800933838,-1.0,5.479064702987671
993,13,9,6,15,7.198960781097412,-1.0,10.0
994,3,5,8,13,5.639207363128662,-1.0,4.643823528289795
995,2,5,8,13,7.65569543838501,-1.0,5.796186780929566
996,6,5,8,13,7.551318645477295,-1.0,10.0
997,10,8,4,15,6.65321683883667,-1.0,6.880252838134766
998,14,1,8,0,3.031200885772705,-1.0,3.3791898727416996
999,10,1,8,0,5.013801574707031,-1.0,4.536733865737915
1000,9,1,8,0,6.042994022369385,-1.0,5.870297288894654
1001,15,12,3,7,6.577491760253906,-1.0,4.6852484226226805
1002,14,12,3,7,8.432914733886719,-1.0,6.393676090240478
1003,13,12,3,7,8.215195655822754,-1.0,10.0
1004,15,1,2,11,1.3545780181884766,-1.0,2.441705465316773
1005,14,1,2,11,2.987675666809082,-1.0,3.613263034820557
1006,10,1,2,11,4.209903240203857,-1.0,5.624111700057983
1007,6,1,2,11,6.6321516036987305,-1.0,6.82519588470459
1008,5,1,2,11,8.694662094116211,-1.0,10.0
1009,15,13,8,12,7.5881781578063965,-1.0,5.057515430450439
1010,14,13,8,12,6.730572700500488,-1.0,10.0
1011,4,12,6,0,4.550233364105225,-1.0,5.216215944290162
1012,15,5,7,2,4.301385402679443,-1.0,3.040943145751953
1013,11,5,7,2,5.398530006408691,-1.0,3.608998966217041
1014,10,5,7,2,5.397252082824707,-1.0,5.623535776138306
1015,6,5,7,2,7.3594841957092285,-1.0,10.0
1016,2,13,11,12,4.151065826416016,-1.0,3.0629522800445557
1017,6,13,11,12,4.605526447296143,-1.0,4.493783330917359
1018,10,13,11,12,6.01552152633667,-1.0,6.357197189331055
1019,9,13,11,12,8.174663543701172,-1.0,10.0
1020,12,5,11,3,6.83882474899292,-1.0,5.766716814041138
1021,8,5,11,3,7.003618717193604,-1.0,6.514849281311036
1022,4,5,11,3,8.349832534790039,-1.0,10.0
1023,9,0,10,15,5.047304630279541,-1.0,3.917870140075684
1024,5,0,10,15,7.014481544494629,-1.0,6.0946471214294435
1025,13,3,10,7,2.031052350997925,-1.0,-0.31006299257278436
1026,14,3,10,7,-1.8426713943481443,-1.0,-0.5702096402645112
1027,15,3,10,7,-1.499977469444275,-1.0,-1.280840989947319
1028,11,6,8,13,7.7798309326171875,-1.0,8.118042945861816
1029,10,6,8,13,10.131158828735352,-1.0,10.0
1030,0,12,7,8,2.9792919158935547,-1.0,1.9810828447341922
1031,4,12,7,8,3.31231427192688,-1.0,-7.083619117736816
1032,2,6,1,5,8.147249221801758,-1.0,10.0
1033,8,6,10,15,4.55264139175415,-1.0,3.3693515300750736
1034,6,0,4,10,6.543519020080566,-1.0,6.29442663192749
1035,5,0,4,10,2.767022132873535,-1.0,6.18639669418335
1036,3,4,7,12,3.654497861862183,-1.0,1.4098487138748168
1037,2,4,7,12,4.341951847076416,-1.0,3.430107212066651
1038,6,4,7,12,6.347653865814209,-1.0,5.158016729354858
1039,5,4,7,12,6.842240810394287,-1.0,10.0
1040,4,15,0,13,-1.0458581447601318,-1.0,2.014069938659668
1041,8,7,0,14,5.576894283294678,-1.0,3.77228798866272
1042,9,7,0,14,6.373875141143799,-1.0,5.774186229705811
1043,10,7,0,14,5.9086737632751465,-1.0,6.69341402053833
1044,11,7,0,14,8.548237800598145,-1.0,10.0
1045,10,13,11,5,6.051438331604004,-1.0,6.212095260620117
1046,9,13,11,5,8.013439178466797,-1.0,10.0
1047,15,7,8,12,6.998193264007568,-1.0,6.5131481170654295
1048,11,7,8,12,8.347942352294922,-1.0,10.0
1049,10,13,2,5,5.06025505065918,-1.0,5.44166054725647
1050,9,13,2,5,7.157400608062744,-1.0,10.0
1051,2,15,3,7,3.3185970783233643,-1.0,3.28916335105896
1052,6,15,3,7,4.802303314208984,-1.0,4.640558099746705
1053,10,15,3,7,7.34757661819458,-1.0,6.234497928619385
1054,14,15,3,7,8.038331031799316,-1.0,10.0
1055,2,8,13,11,3.8807454109191895,-1.0,4.186565256118775
1056,1,8,13,11,4.916239738464356,-1.0,6.355705451965332
1057,5,8,13,11,5.01723575592041,-1.0,6.442705154418945
1058,4,8,13,11,8.269672393798828,-1.0,10.0
1059,9,15,8,10,3.113466501235962,-1.0,3.8469143390655516
1060,13,15,8,10,7.645999908447266,-1.0,6.502988338470459
1061,14,15,8,10,8.336653709411621,-1.0,10.0
1062,14,9,6,7,8.737500190734863,-1.0,6.8121161460876465
1063,13,9,6,7,8.680129051208496,-1.0,10.0
1064,14,9,7,8,6.523007392883301,-1.0,5.772789764404297
1065,10,9,7,8,7.525321960449219,-1.0,10.0
1066,11,1,12,4,5.680294036865234,-1.0,2.8545266151428224
1067,7,1,12,4,5.547061920166016,-1.0,5.376302194595337
1068,3,1,12,4,8.014397621154785,-1.0,6.560002231597901
1069,2,1,12,4,7.598594665527344,-1.0,10.0
1070,15,1,8,11,0.1484426707029342,-1.0,2.5264808654785154
1071,2,1,8,11,8.534612655639648,-1.0,10.0
1072,15,3,9,7,-6.305208206176758,-1.0,-5.812275648117065
1073,11,3,9,7,-5.346972942352295,-1.0,-15.108187675476074
1074,12,0,10,6,5.549727439880371,-1.0,4.6841755390167235
1075,8,0,10,6,7.023027896881104,-1.0,6.365121936798096
1076,4,0,10,6,8.066532135009766,-1.0,10.0
1077,4,15,9,7,-0.1679125726222992,-1.0,-0.057266938686371005
1078,8,15,9,7,2.079854249954224,-1.0,1.3529978990554805
1079,12,15,9,7,5.747305393218994,-1.0,3.30434250831604
1080,13,15,9,7,3.136266231536865,-1.0,6.231648349761963
1081,14,15,9,7,8.035164833068848,-1.0,10.0
1082,10,8,1,2,6.436374187469482,-1.0,6.805728626251221
1083,4,15,5,7,1.9747408628463743,-1.0,1.6674564361572268
1084,8,15,5,7,3.6311659812927246,-1.0,3.020353221893311
1085,12,15,5,7,4.83751106262207,-1.0,3.715480947494507
1086,13,15,5,7,2.541670560836792,-1.0,5.669882202148438
1087,14,15,5,7,7.901917934417725,-1.0,10.0
1088,7,14,11,12,4.756607532501221,-1.0,5.390008926391602
1089,6,14,11,12,7.701289176940918,-1.0,6.1364076137542725
1090,12,10,5,6,5.125242233276367,-1.0,5.2774866104125975
1091,13,10,5,6,7.311750888824463,-1.0,5.4497960090637205
1092,14,10,5,6,7.166440010070801,-1.0,10.0
1093,12,7,15,5,3.829543352127075,-1.0,2.6825729846954345
1094,8,7,15,5,4.817255020141602,-1.0,3.32949390411377
1095,9,7,15,5,6.082108974456787,-1.0,4.683519792556763
1096,10,7,15,5,4.969789505004883,-1.0,6.11053352355957
1097,3,5,14,10,4.535457611083984,-1.0,4.761192703247071
1098,2,5,14,10,6.259132385253906,-1.0,6.174437046051025
1099,1,5,14,10,7.971596717834473,-1.0,10.0
1100,7,2,1,10,7.510320663452148,-1.0,4.507348442077637
1101,8,6,3,10,3.0576720237731934,-1.0,4.346506881713867
1102,8,2,12,4,3.8385629653930655,-1.0,3.170307159423828
1103,9,2,12,4,5.872199058532715,-1.0,4.406000852584839
1104,5,2,12,4,7.571393013000488,-1.0,6.194635581970215
1105,10,15,9,13,4.974364280700684,-1.0,6.735302829742432
1106,4,14,6,8,2.8969709873199463,-1.0,2.0110705852508546
1107,10,8,5,15,5.545000076293945,-1.0,5.891167879104614
1108,9,8,5,15,7.656853199005127,-1.0,10.0
1109,15,7,6,10,4.9052734375,-1.0,5.535337018966675
1110,2,15,14,0,4.296535491943359,-1.0,3.309937381744385
1111,7,15,14,0,6.203603267669678,-1.0,5.609286165237427
1112,4,6,10,12,5.013546466827393,-1.0,4.307958602905273
1113,5,6,10,12,5.897731781005859,-1.0,10.0
1114,13,15,5,11,5.344417095184326,-1.0,5.65090503692627
1115,1,13,6,4,3.513490438461304,-1.0,4.602766418457032
1116,5,13,6,4,5.478008270263672,-1.0,6.834308528900147
1117,9,13,6,4,8.704787254333496,-1.0,10.0
1118,8,10,9,6,3.124293088912964,-1.0,2.9173418045043946
1119,12,10,9,6,4.747204780578613,-1.0,4.525781869888306
1120,13,10,9,6,6.620265960693359,-1.0,6.405754184722901
1121,14,10,9,6,8.228615760803223,-1.0,10.0
1122,1,4,9,12,7.541210174560547,-1.0,5.3179261684417725
1123,0,4,9,12,7.019917964935303,-1.0,10.0
1124,10,2,4,12,7.719184875488281,-1.0,4.985637378692627
1125,2,7,8,12,8.267708778381348,-1.0,6.640810966491699
1126,6,13,5,7,4.911253929138184,-1.0,4.7735514640808105
1127,9,13,5,6,7.339090347290039,-1.0,10.0
1128,8,7,15,12,4.331346035003662,-1.0,2.5980273962020877
1129,9,7,15,12,5.977184295654297,-1.0,4.192545080184937
1130,8,1,13,10,4.674309253692627,-1.0,5.439461565017701
1131,4,1,13,10,6.844959735870361,-1.0,6.995810127258301
1132,6,12,5,4,3.71869421005249,-1.0,0.8734554052352905
1133,10,12,5,4,5.290289878845215,-1.0,3.5777145385742193
1134,9,12,5,4,5.235805034637451,-1.0,5.042772722244263
1135,8,12,5,4,6.714191913604736,-1.0,10.0
1136,9,12,1,11,8.91427230834961,-1.0,6.997483825683594
1137,8,12,1,11,8.886093139648438,-1.0,10.0
1138,9,12,3,11,9.389836311340332,-1.0,6.0810408115386965
1139,8,12,3,11,7.867823123931885,-1.0,10.0
1140,5,10,1,7,7.273055553436279,-1.0,7.086848163604737
1141,6,10,1,7,8.985386848449707,-1.0,10.0
1142,11,6,2,3,6.601160526275635,-1.0,7.125356101989745
1143,10,6,2,3,9.028173446655272,-1.0,10.0
1144,14,9,2,12,8.77598762512207,-1.0,5.69455680847168
1145,7,8,9,11,3.0555758476257324,-1.0,2.53357048034668
1146,6,8,9,11,3.250699281692505,-1.0,3.467492485046387
1147,10,8,9,11,3.808294534683228,-1.0,3.444026374816895
1148,14,8,9,11,4.616281032562256,-1.0,3.6547896385192873
1149,13,8,9,11,5.497819900512695,-1.0,4.192197036743164
1150,12,8,9,11,5.769107818603516,-1.0,10.0
1151,8,6,13,9,4.309869766235352,-1.0,3.656033754348755
1152,4,6,13,9,6.993800163269043,-1.0,6.455130004882813
1153,5,6,13,9,8.283477783203125,-1.0,10.0
1154,14,9,1,2,8.61205005645752,-1.0,6.864464282989502
1155,13,9,1,2,8.738293647766113,-1.0,10.0
1156,2,5,13,11,8.488944053649902,-1.0,6.315272331237793
1157,6,5,13,11,8.128080368041992,-1.0,10.0
1158,7,14,9,1,5.934790134429932,-1.0,3.430508470535279
1159,11,14,9,1,6.893606185913086,-1.0,6.468189144134522
1160,15,14,9,1,8.297987937927246,-1.0,10.0
1161,12,14,13,4,-0.3323463797569275,-1.0,0.6640667200088506
1162,8,14,13,4,3.644965410232544,-1.0,3.181614494323731
1163,0,13,1,5,2.394783973693848,-1.0,2.8062022209167483
1164,4,13,1,5,3.29298996925354,-1.0,4.504162836074829
1165,8,13,1,5,8.053651809692383,-1.0,5.499413013458252
1166,12,13,1,5,7.221570014953613,-1.0,10.0
1167,2,5,9,1,5.997246742248535,-1.0,4.540199708938599
1168,6,5,9,1,6.155777454376221,-1.0,10.0
1169,7,13,1,6,1.3768951892852783,-1.0,1.9010746955871585
1170,11,13,1,6,5.155271530151367,-1.0,4.0224569797515874
1171,10,13,1,6,5.949021339416504,-1.0,5.25591049194336
1172,9,13,1,6,6.951011657714844,-1.0,10.0
1173,3,12,0,14,2.144822835922241,-1.0,1.8699089288711548
1174,7,12,0,14,2.6152822971343994,-1.0,2.547186446189881
1175,6,12,0,14,4.896395683288574,-1.0,3.564471721649171
1176,5,12,0,14,4.786661624908447,-1.0,5.064075899124147
1177,4,12,0,14,7.619562149047852,-1.0,7.212917995452882
1178,8,12,0,14,9.12546443939209,-1.0,10.0
1179,9,11,15,3,6.969026565551758,-1.0,5.911685276031494
1180,9,11,3,14,5.757341384887695,-1.0,6.547430610656739
1181,7,6,2,3,8.23509407043457,-1.0,10.0
1182,5,3,6,10,3.321942090988159,-1.0,3.6144938468933105
1183,1,3,6,10,3.787558317184448,-1.0,4.797372484207154
1184,2,3,6,10,6.441524982452393,-1.0,10.0
1185,3,9,14,10,1.9685217142105105,-1.0,3.489679288864136
1186,1,9,14,10,6.904714107513428,-1.0,5.501460933685303
1187,5,14,1,11,4.670292854309082,-1.0,4.270173788070679
1188,9,14,1,11,7.724034786224365,-1.0,6.837412166595459
1189,13,14,1,11,8.708235740661621,-1.0,10.0
1190,13,0,15,2,4.741464614868164,-1.0,3.6213006496429454
1191,9,0,15,2,3.1594300270080566,-1.0,4.83393292427063
1192,10,1,14,7,4.664417266845703,-1.0,5.1944544315338135
1193,6,1,14,7,8.086137771606445,-1.0,6.337119674682618
1194,2,1,14,7,8.152355194091797,-1.0,10.0
1195,15,5,7,6,2.2530319690704346,-1.0,3.63217453956604
1196,14,5,7,6,3.2822444438934326,-1.0,4.318695592880249
1197,10,5,7,6,6.861937999725342,-1.0,6.73367977142334
1198,9,5,7,6,8.592977523803711,-1.0,10.0
1199,7,9,6,2,3.664983510971069,-1.0,4.932053709030152
1200,11,9,6,2,8.523904800415039,-1.0,6.661408615112305
1201,10,9,6,2,8.512676239013672,-1.0,10.0
1202,0,5,8,13,5.723270416259766,-1.0,5.618060636520386
1203,4,5,8,13,7.353400707244873,-1.0,10.0
1204,4,13,15,7,5.326482772827148,-1.0,5.137845659255982
1205,8,13,15,7,7.044456005096436,-1.0,6.8412041664123535
1206,12,13,15,7,8.712449073791504,-1.0,10.0
1207,11,3,2,15,6.854425430297852,-1.0,5.511076974868774
1208,8,0,15,14,4.845114707946777,-1.0,6.571416854858398
1209,4,0,15,14,7.258681774139404,-1.0,10.0
1210,13,6,7,3,7.637570858001709,-1.0,5.217398691177368
1211,9,6,7,3,7.950659275054932,-1.0,6.328251647949219
1212,5,6,7,3,8.142501831054688,-1.0,10.0
1213,14,7,10,8,4.384300231933594,-1.0,3.572462558746338
1214,15,7,10,8,6.582549095153809,-1.0,5.5521323680877686
1215,11,7,10,8,7.280147075653076,-1.0,10.0
1216,3,11,6,14,7.11154317855835,-1.0,7.56205062866211
1217,7,8,15,9,2.75649356842041,-1.0,2.394173288345337
1218,5,7,15,11,7.631247520446777,-1.0,5.17555365562439
1219,11,4,14,15,3.631813287734986,-1.0,3.4645274639129644
1220,10,4,14,15,4.844805240631104,-1.0,4.7615931034088135
1221,9,4,14,15,7.624483108520508,-1.0,6.60775842666626
1222,5,4,14,15,8.453064918518066,-1.0,10.0
1223,13,4,11,12,3.596604585647583,-1.0,4.661209392547608
1224,9,4,11,12,4.700826644897461,-1.0,6.445687770843506
1225,8,4,11,12,8.27298641204834,-1.0,10.0
1226,3,11,6,15,7.77148962020874,-1.0,5.529070949554444
1227,7,11,6,15,7.254523277282715,-1.0,10.0
1228,1,7,13,14,5.234894275665283,-1.0,4.288495635986329
1229,2,7,13,14,6.407971382141113,-1.0,5.291940069198609
1230,3,7,13,14,6.991044521331787,-1.0,10.0
1231,15,8,0,1,4.277525424957275,-1.0,3.7729132652282713
1232,14,8,0,1,6.210380554199219,-1.0,5.4572375297546385
1233,13,8,0,1,6.364482879638672,-1.0,7.326688289642336
1234,12,8,0,1,9.251875877380373,-1.0,10.0
1235,9,11,7,6,6.178732872009277,-1.0,6.02761549949646
1236,10,11,7,6,7.808461666107178,-1.0,10.0
1237,10,3,12,0,5.7147216796875,-1.0,4.783340883255005
1238,6,3,12,0,7.0680317878723145,-1.0,6.661011219024658
1239,7,3,12,0,8.512234687805176,-1.0,10.0
1240,0,9,12,4,3.301072359085083,-1.0,2.6402494430541994
1241,1,9,12,4,6.069337844848633,-1.0,6.496303844451904
1242,5,9,12,4,8.32922649383545,-1.0,10.0
1243,13,10,6,14,6.271549701690674,-1.0,5.443269443511963
1244,9,10,6,14,7.159188270568848,-1.0,10.0
1245,3,10,1,0,5.77644681930542,-1.0,4.731982803344727
1246,7,10,1,0,8.693695068359375,-1.0,7.309152221679689
1247,14,5,3,6,5.044894218444824,-1.0,3.6701640605926515
1248,4,15,2,9,4.516597270965576,-1.0,2.703198528289795
1249,5,15,2,9,5.824465274810791,-1.0,3.529503440856934
1250,6,15,2,9,4.216487884521484,-1.0,5.5725446224212645
1251,10,15,2,9,4.620009422302246,-1.0,6.3840175628662115
1252,14,15,2,9,8.204463958740234,-1.0,10.0
1253,5,15,10,0,4.15989875793457,-1.0,3.4675899028778074
1254,9,15,10,0,3.185927152633667,-1.0,5.141696882247925
1255,3,0,2,6,0.5371643304824829,-1.0,-0.2809376358985901
1256,7,0,2,6,0.2016575932502746,-1.0,-0.22850157618522637
1257,11,0,2,6,1.139649748802185,-1.0,-0.2952156782150268
1258,10,0,2,6,2.515386819839477,-1.0,0.04278664588928227
1259,9,0,2,6,4.481475353240967,-1.0,3.6486059665679944
1260,5,0,2,6,5.528326034545898,-1.0,4.547162294387817
1261,1,0,2,6,6.163513660430908,-1.0,10.0
1262,8,14,12,11,5.260245323181152,-1.0,4.60105710029602
1263,9,14,12,11,6.927066802978516,-1.0,6.212576770782471
1264,13,14,12,11,8.0139741897583,-1.0,10.0
1265,5,0,2,8,5.017280578613281,-1.0,5.0860558509826665
1266,4,0,2,8,6.762284278869629,-1.0,10.0
1267,12,0,14,6,4.711087703704834,-1.0,3.7645499229431154
1268,8,0,14,6,5.757750511169434,-1.0,5.154255199432373
1269,4,0,14,6,6.838061332702637,-1.0,10.0
1270,2,10,12,14,6.321615219116211,-1.0,6.3123987197875975
1271,7,10,12,14,7.114871025085449,-1.0,7.630492019653321
1272,11,10,12,14,9.589435577392578,-1.0,10.0
1273,14,3,9,15,3.935319423675537,-1.0,3.8856535911560064
1274,10,3,9,15,6.074419498443604,-1.0,5.372798156738281
1275,0,7,6,12,2.931860446929932,-1.0,2.221009874343872
1276,1,7,6,12,2.120495319366455,-1.0,2.4965362548828125
1277,5,7,6,12,2.8343935012817383,-1.0,1.4185534477233888
1278,9,7,6,12,4.588271617889404,-1.0,3.462048673629761
1279,10,7,6,12,5.575037956237793,-1.0,5.27246208190918
1280,11,7,6,12,6.969402313232422,-1.0,10.0
1281,14,9,3,0,5.988842010498047,-1.0,6.577237892150879
1282,10,9,3,0,8.419153213500977,-1.0,10.0
1283,12,0,6,4,2.1594762802124023,-1.0,1.5225830316543578
1284,8,0,6,4,3.0536327362060547,-1.0,2.569010186195374
1285,9,0,6,4,4.444277763366699,-1.0,3.2979777336120604
1286,5,0,6,4,1.8639752864837649,-1.0,4.325984334945679
1287,8,3,1,15,0.2642157077789306,-1.0,2.7810147762298585
1288,0,3,1,15,3.693439483642578,-1.0,-0.585299587249756
1289,4,3,1,15,3.3050191402435303,-1.0,2.7894630908966067
1290,5,3,1,15,5.158989429473877,-1.0,3.837893533706665
1291,6,3,1,15,5.263040065765381,-1.0,5.819038772583008
1292,7,3,1,15,7.576709747314453,-1.0,10.0
1293,0,3,14,1,0.8314266800880432,-1.0,0.5375251412391664
1294,4,3,14,1,4.397249221801758,-1.0,1.8475345849990847
1295,5,3,1,8,5.547839164733887,-1.0,4.1712569236755375
1296,6,3,1,8,6.53444766998291,-1.0,6.124590873718262
1297,11,15,0,1,8.147589683532715,-1.0,10.0
1298,13,7,10,14,1.6825445890426636,-1.0,2.2969232559204102
1299,9,7,10,14,3.4252617359161377,-1.0,3.287379360198975
1300,5,7,10,14,7.156464576721191,-1.0,5.3355875492095945
1301,6,7,10,14,7.039541721343994,-1.0,10.0
1302,8,10,0,12,5.509846687316895,-1.0,6.506691074371338
1303,9,10,0,12,8.340767860412598,-1.0,10.0
1304,14,12,1,3,8.081933975219727,-1.0,6.950179958343506
1305,4,12,15,5,8.181710243225098,-1.0,7.040178585052491
1306,8,12,15,5,8.68941593170166,-1.0,10.0
1307,12,4,13,1,5.967199802398682,-1.0,7.209192085266114
1308,8,4,13,1,9.12132453918457,-1.0,10.0
1309,3,10,15,1,5.655938148498535,-1.0,5.250029373168945
1310,7,10,15,1,8.792736053466797,-1.0,6.361822605133057
1311,2,15,5,7,4.504671573638916,-1.0,3.6277568340301514
1312,6,15,5,7,5.353631019592285,-1.0,4.702460479736328
1313,10,15,5,7,5.132339000701904,-1.0,6.217951488494873
1314,11,15,5,7,8.019946098327637,-1.0,10.0
1315,1,6,4,11,7.205554008483887,-1.0,6.477576446533203
1316,5,6,4,11,8.308418273925781,-1.0,10.0
1317,11,9,2,12,7.077645301818848,-1.0,6.002578258514404
1318,10,9,2,12,7.780642509460449,-1.0,10.0
1319,13,0,4,15,4.383548259735107,-1.0,2.2077906608581546
1320,9,0,4,15,3.771066665649414,-1.0,3.2325017929077147
1321,5,0,4,15,4.879281044006348,-1.0,5.702483701705932
1322,7,12,1,2,3.433835506439209,-1.0,2.1251887083053584
1323,6,12,1,2,5.007041931152344,-1.0,3.69384388923645
1324,5,12,1,2,5.742708206176758,-1.0,5.433960676193237
